Date,Open,High,Low,Close,Volume,Adj Close
2001-02-01,14.00,14.00,8.75,8.96875,672800,8.96875
2001-01-02,7.84375,14.375,7.5625,13.9375,900400,13.9375
2000-12-01,8.4375,10.125,7.625,7.90625,1109500,7.90625
2000-11-01,11.5625,15.50,6.875,8.1875,1519700,8.1875
2000-10-02,29.75,29.75,9.0625,12.1875,1674700,12.1875
2000-09-01,36.0625,36.0625,20.4375,29.50,1495000,29.50
2000-08-01,38.00,46.25,35.00,36.0625,557300,36.0625
2000-07-03,41.4375,50.00,35.375,37.8125,512400,37.8125
2000-06-01,50.00,57.00,37.125,41.5625,632400,41.5625
2000-05-01,54.00,54.0625,41.50,50.25,510600,50.25
2000-04-03,44.9375,54.00,34.375,53.75,1232900,53.75
2000-03-01,53.00,61.25,38.625,44.8125,684200,44.8125
2000-02-01,38.6875,54.00,33.5625,52.9375,1035200,52.9375
2000-01-03,37.75,41.75,28.9375,39.125,1006300,39.125
