Date,Open,High,Low,Close,Volume,Adj Close
2006-07-03,32.38,33.25,31.44,33.08,8500400,27.51389
2006-06-01,32.66,33.32,31.18,32.34,10141800,26.89841
2006-05-01,33.99,34.22,32.10,32.68,8382900,27.02339
2006-04-03,32.55,34.09,32.30,33.96,9485900,28.08183
2006-03-01,32.73,33.32,32.29,32.55,10399700,26.91589
2006-02-01,31.90,33.04,31.38,32.63,11178500,26.83811
2006-01-03,31.67,32.94,31.16,31.95,10241700,26.27881
2005-12-01,32.05,32.36,31.55,31.67,7354200,26.04851
2005-11-01,30.43,32.60,30.20,31.87,11259200,26.04321
2005-10-03,29.65,30.54,28.43,30.42,10327700,24.85831
2005-09-01,29.54,30.00,28.80,29.52,8407300,24.12286
2005-08-01,30.12,30.20,28.70,29.44,7682100,23.91817
2005-07-01,29.66,30.40,29.17,29.93,4838900,24.31626
2005-06-01,29.30,29.85,29.14,29.47,4666500,23.94254
2005-05-02,28.69,29.39,28.04,29.28,8705900,23.64777
2005-04-01,28.60,28.85,27.39,28.44,9173700,22.96935
2005-03-01,29.85,30.39,28.06,28.39,8629500,22.92897
2005-02-01,30.00,30.65,29.33,29.67,6431900,23.83586
2005-01-03,30.75,30.79,29.38,29.87,4028000,23.99653
2004-12-01,29.65,30.71,29.63,30.53,2364400,24.52675
2004-11-01,28.70,30.00,28.65,29.50,3794100,23.55297
2004-10-01,28.51,29.26,27.00,28.61,4215000,22.84239
2004-09-01,28.90,29.50,28.23,28.46,2643300,22.72263
2004-08-02,27.97,30.22,27.25,28.88,2753200,22.93371
2004-07-01,28.50,28.66,27.31,27.97,2839400,22.21107
2004-06-01,28.45,29.09,28.28,28.58,3174100,22.69548
2004-05-03,28.15,28.75,26.82,28.60,5395600,22.59554
2004-04-01,29.65,30.25,28.01,28.12,5636400,22.21631
2004-03-01,29.91,30.61,28.59,29.40,3276200,23.22758
2004-02-02,29.07,30.16,28.90,29.88,2550500,23.50051
2004-01-02,28.18,29.54,27.98,29.05,3494200,22.84772
2003-12-01,27.22,28.30,26.87,28.13,1989600,22.12415
2003-11-03,27.25,27.54,26.31,27.07,1943800,21.16422
2003-10-01,25.50,27.43,25.50,27.17,2453900,21.24241
2003-09-02,25.39,26.44,25.08,25.41,3937500,19.86638
2003-08-01,25.68,25.82,24.62,25.32,2859400,19.69179
2003-07-01,24.35,26.28,24.29,25.62,1642000,19.9251
2003-06-02,24.80,26.25,24.50,24.55,2603500,19.09295
2003-05-01,23.36,24.60,22.96,24.56,3269100,19.01241
2003-04-01,20.90,23.70,20.81,23.37,1665000,18.09121
2003-03-03,21.30,22.18,19.15,20.76,1414800,16.07076
2003-02-03,21.65,21.93,20.10,21.05,1447700,16.22231
2003-01-02,22.05,24.00,21.22,21.72,1505800,16.73865
2002-12-02,23.70,23.87,21.76,22.00,946900,16.95443
2002-11-01,22.42,23.80,21.78,23.40,2094400,17.92579
2002-10-01,20.85,23.20,18.52,22.56,3311600,17.2823
2002-09-03,23.00,23.38,19.99,20.67,1776200,15.83445
2002-08-01,22.89,24.36,21.01,23.48,2290500,17.89074
2002-07-01,24.98,25.23,18.60,23.05,3501300,17.5631
2002-06-03,26.42,26.59,23.92,25.14,2157400,19.15558
2002-05-01,26.60,27.40,25.23,26.38,1374600,20.01153
2002-04-01,26.90,27.65,26.10,26.46,1537300,20.07222
2002-03-01,25.75,27.81,25.55,27.15,2876400,20.59565
2002-02-01,25.95,25.95,24.10,25.55,4224800,19.31758
2002-01-02,26.15,26.99,24.55,26.00,2924700,19.65782
2001-12-03,25.65,26.67,25.41,26.30,770600,19.88464
2001-11-01,24.39,26.84,23.90,25.91,419100,19.50473
2001-10-01,24.59,25.60,23.80,24.33,1176600,18.31532
2001-09-04,26.11,26.65,21.15,24.68,1034100,18.5788
2001-08-01,28.18,28.48,26.09,26.27,604000,19.68813
2001-07-02,28.55,28.84,26.92,28.13,673800,21.08212
2001-06-01,28.55,29.18,27.14,28.40,661100,21.28447
2001-05-01,27.41,29.33,27.36,28.71,325300,21.43789
2001-04-02,26.26,28.99,24.85,27.50,1475300,20.53438
2001-03-01,27.25,28.44,23.38,26.54,723400,19.81754
2001-02-01,29.55,29.88,26.18,27.45,636500,20.42944
2001-01-02,29.59375,30.65625,28.00,29.43,1127900,21.90304
2000-12-01,27.46875,30.0625,26.71875,29.50,1093000,21.95514
2000-11-01,28.50,29.21875,25.75,27.28125,904800,20.22904
2000-10-02,28.96875,29.625,24.875,28.75,836100,21.31812
2000-09-01,28.50,29.625,27.125,29.00,545200,21.50349
2000-08-01,25.98438,28.625,25.875,28.46875,204500,21.04596
2000-07-03,23.75,26.34375,23.5625,25.84375,238400,19.10538
2000-06-01,25.17188,27.15625,23.40625,23.75,457700,17.55755
2000-05-01,23.375,25.1875,22.65625,25.04688,250600,18.45253
2000-04-03,24.78125,25.79688,22.125,24.50,473800,18.04963
2000-03-01,20.625,28.125,19.46875,24.26562,711400,17.87696
2000-02-01,23.1875,23.23438,19.65625,20.59375,438900,15.12597
2000-01-03,23.71875,24.07812,21.46875,23.0625,455200,16.93925
