Date,Open,High,Low,Close,Volume,Adj Close
2001-04-02,31.29,33.27,29.94,32.80,116300,19.64024
2001-03-01,31.80,32.06,28.30,31.29,61400,18.73607
2001-02-01,31.45,32.71,31.20,31.97,28800,19.00856
2001-01-02,32.9375,33.92188,30.0625,31.32,46700,18.62209
2000-12-01,34.00,34.42188,31.40625,33.1875,25200,19.73246
2000-11-01,34.28125,34.54688,33.34375,34.14062,23300,20.00545
2000-10-02,31.98438,34.15625,30.8125,34.15625,56900,20.0146
2000-09-01,28.98438,32.5625,28.78125,32.28125,186900,18.91591
2000-08-01,27.85938,29.3125,27.78125,28.75,29800,16.70805
2000-07-03,27.90625,29.01562,27.23438,27.67188,196400,16.0815
2000-06-01,28.32812,29.90625,27.15625,27.25,672900,15.83633
2000-05-01,28.23438,28.85938,27.07812,28.42188,113700,16.39317
2000-04-03,26.64062,29.375,26.00,28.48438,53600,16.42921
2000-03-01,25.15625,27.09375,24.92188,26.73438,73600,15.41985
2000-02-01,27.59375,27.60938,23.375,24.28125,51300,13.90131
2000-01-03,28.9375,28.9375,26.23438,27.64062,115100,15.82459
