Date,Open,High,Low,Close,Volume,Adj Close
2004-03-01,23.12,23.31,22.16,22.88,362100,17.4399
2004-02-02,21.78,23.11,21.77,23.02,435500,17.48323
2004-01-02,21.75,21.96,21.34,21.78,374600,16.54147
2003-12-01,21.41,21.78,21.18,21.78,230600,16.54147
2003-11-03,21.34,21.54,20.98,21.49,135300,16.25237
2003-10-01,20.34,21.32,20.34,21.24,286300,16.0633
2003-09-02,20.44,20.90,20.20,20.32,195700,15.36753
2003-08-01,19.96,20.53,19.70,20.47,245800,15.4282
2003-07-01,20.01,20.57,19.95,20.13,123300,15.17194
2003-06-02,20.20,20.80,20.01,20.16,203200,15.19455
2003-05-01,19.07,20.14,18.80,20.06,349300,15.05093
2003-04-01,18.35,19.36,18.35,19.12,290500,14.34565
2003-03-03,18.77,19.49,17.82,18.57,338500,13.93299
2003-02-03,19.34,19.48,18.50,18.67,184400,13.93133
2003-01-02,20.01,20.68,18.76,19.26,172000,14.37158
2002-12-02,20.10,20.45,19.72,19.94,154600,14.87899
2002-11-01,20.50,20.83,19.60,19.99,119400,14.83712
2002-10-01,19.89,21.38,19.89,20.56,213500,15.26019
2002-09-03,21.25,21.82,19.50,19.79,105500,14.68868
2002-08-01,21.20,22.34,20.26,21.47,93000,15.83316
2002-07-01,22.30,22.65,18.72,21.30,107800,15.70779
2002-06-03,24.90,24.97,21.83,22.25,129600,16.40837
2002-05-01,25.17,25.56,24.53,24.85,118100,18.27008
2002-04-01,25.98,26.09,24.90,25.13,168500,18.47594
2002-03-01,25.92,26.50,25.71,26.10,313500,19.1891
2002-02-01,25.51,26.10,24.62,25.76,268000,18.88456
2002-01-02,25.20,25.58,24.14,25.23,228100,18.49602
2001-12-03,26.00,26.07,24.75,25.40,65000,18.62064
2001-11-01,25.13,26.25,24.98,26.00,112800,18.99347
2001-10-01,25.20,25.95,24.90,24.90,144300,18.18989
2001-09-04,25.20,26.10,23.20,25.06,392600,18.30678
2001-08-01,25.25,26.10,24.72,25.17,82500,18.32887
