Date,Open,High,Low,Close,Volume,Adj Close
2002-12-02,26.05,26.28,22.56,23.11,252900,19.77667
2002-11-01,24.00,26.98,23.62,25.32,160000,21.61849
2002-10-01,22.65,25.40,20.67,24.20,177800,20.66222
2002-09-03,24.42,25.90,22.36,22.67,96200,19.35589
2002-08-01,24.15,26.08,21.89,24.92,85500,21.25037
2002-07-01,27.47,27.75,21.20,24.19,103100,20.62786
2002-06-03,29.00,29.38,26.62,27.47,594600,23.42486
2002-05-01,29.25,30.41,28.40,29.05,220900,24.72725
2002-04-01,29.35,30.54,27.92,29.20,297200,24.85493
2002-03-01,29.70,30.82,29.36,30.04,275200,25.56994
2002-02-01,29.45,30.25,28.15,29.70,473800,25.24872
2002-01-02,28.85,29.54,27.65,29.54,405200,25.1127
2001-12-03,27.15,29.15,27.00,28.60,260700,24.31358
2001-11-01,24.08,27.74,24.08,27.40,162600,23.25692
2001-10-01,23.00,25.43,22.47,24.18,88300,20.52381
2001-09-04,26.44,27.17,20.00,22.97,232900,19.49677
2001-08-01,28.80,29.18,25.94,26.37,112900,22.31558
2001-07-02,27.64,29.35,26.60,28.90,65000,24.45659
2001-06-01,27.70,28.49,26.84,27.67,46700,23.4157
2001-05-01,27.40,29.10,26.95,27.95,122500,23.60155
2001-04-02,25.84,27.90,25.00,27.30,99300,23.05268
2001-03-01,26.52,27.80,24.19,26.09,139900,22.03093
2001-02-01,28.50,28.61,25.71,26.53,337800,22.35695
2001-01-02,25.78125,28.63,25.3125,28.57,496400,24.07607
2000-12-01,24.15625,26.0625,22.8125,25.59375,51500,21.56797
2000-11-01,24.75,25.3125,22.8125,23.96875,36000,20.14812
2000-10-02,24.875,25.46875,21.5625,24.57812,176200,20.66036
2000-09-01,24.8125,27.00,24.45312,24.89062,871500,20.92304
2000-08-01,26.125,27.84375,24.71875,24.92188,22600,20.89745
2000-07-03,25.6875,28.5625,25.59375,26.00,61500,21.80148
2000-06-01,27.00,28.125,24.125,25.59375,61700,21.46083
2000-05-01,28.78125,29.53125,26.14062,27.10938,32800,22.68831
2000-04-03,29.65625,31.9375,27.375,28.65625,41800,23.98291
2000-03-01,25.70312,29.89062,24.03125,29.26562,220700,24.4929
2000-02-01,27.4375,28.35938,23.89062,25.6875,71700,21.45646
2000-01-03,31.00,31.00,26.875,27.20312,88800,22.72243
